task,src_hour,tgt_hour,start_hour,expected_hours,steered_expected_hours,prompt,baseline_pred,steered_pred,baseline_correct,steered_correct
elapsed_time,6PM,7PM,11AM,7.0,8.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",7,7,True,False
elapsed_time,6PM,7PM,10AM,8.0,9.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 10:00AM, the amount of hours that has passed is",8,8,True,False
elapsed_time,6PM,7PM,9AM,9.0,10.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 9:00AM, the amount of hours that has passed is",9,9,True,False
elapsed_time,6PM,7PM,8AM,10.0,11.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 8:00AM, the amount of hours that has passed is",10,10,True,False
elapsed_time,6PM,7PM,7AM,11.0,12.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 7:00AM, the amount of hours that has passed is",11,11,True,False
elapsed_time,6PM,7PM,6AM,12.0,13.0,"You check your phone, and see that the current time is 6:00PM. You realize that, since 6:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,7PM,8PM,6PM,1.0,2.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 6:00PM, the amount of hours that has passed is",1,1,True,False
elapsed_time,7PM,8PM,5PM,2.0,3.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 5:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,7PM,8PM,4PM,3.0,4.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 4:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,7PM,8PM,3PM,4.0,5.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 3:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,7PM,8PM,2PM,5.0,6.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 2:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,7PM,8PM,1PM,6.0,7.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 1:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,7PM,8PM,12PM,7.0,8.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 12:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,7PM,8PM,11AM,8.0,9.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",8,8,True,False
elapsed_time,7PM,8PM,10AM,9.0,10.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 10:00AM, the amount of hours that has passed is",9,9,True,False
elapsed_time,7PM,8PM,9AM,10.0,11.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 9:00AM, the amount of hours that has passed is",10,10,True,False
elapsed_time,7PM,8PM,8AM,11.0,12.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 8:00AM, the amount of hours that has passed is",11,11,True,False
elapsed_time,7PM,8PM,7AM,12.0,13.0,"You check your phone, and see that the current time is 7:00PM. You realize that, since 7:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,8PM,9PM,7PM,1.0,2.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 7:00PM, the amount of hours that has passed is",1,1,True,False
elapsed_time,8PM,9PM,6PM,2.0,3.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 6:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,8PM,9PM,5PM,3.0,4.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 5:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,8PM,9PM,4PM,4.0,5.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 4:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,8PM,9PM,3PM,5.0,6.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 3:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,8PM,9PM,2PM,6.0,7.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 2:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,8PM,9PM,1PM,7.0,8.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 1:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,8PM,9PM,12PM,8.0,9.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 12:00PM, the amount of hours that has passed is",8,8,True,False
elapsed_time,8PM,9PM,11AM,9.0,10.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",9,9,True,False
elapsed_time,8PM,9PM,10AM,10.0,11.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 10:00AM, the amount of hours that has passed is",10,10,True,False
elapsed_time,8PM,9PM,9AM,11.0,12.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 9:00AM, the amount of hours that has passed is",11,11,True,False
elapsed_time,8PM,9PM,8AM,12.0,13.0,"You check your phone, and see that the current time is 8:00PM. You realize that, since 8:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,9PM,10PM,8PM,1.0,2.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 8:00PM, the amount of hours that has passed is",1,1,True,False
elapsed_time,9PM,10PM,7PM,2.0,3.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 7:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,9PM,10PM,6PM,3.0,4.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 6:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,9PM,10PM,5PM,4.0,5.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 5:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,9PM,10PM,4PM,5.0,6.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 4:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,9PM,10PM,3PM,6.0,7.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 3:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,9PM,10PM,2PM,7.0,8.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 2:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,9PM,10PM,1PM,8.0,9.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 1:00PM, the amount of hours that has passed is",8,8,True,False
elapsed_time,9PM,10PM,12PM,9.0,10.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 12:00PM, the amount of hours that has passed is",9,9,True,False
elapsed_time,9PM,10PM,11AM,10.0,11.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",10,10,True,False
elapsed_time,9PM,10PM,10AM,11.0,12.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 10:00AM, the amount of hours that has passed is",11,11,True,False
elapsed_time,9PM,10PM,9AM,12.0,13.0,"You check your phone, and see that the current time is 9:00PM. You realize that, since 9:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,10PM,11PM,9PM,1.0,2.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 9:00PM, the amount of hours that has passed is",1,1,True,False
elapsed_time,10PM,11PM,8PM,2.0,3.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 8:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,10PM,11PM,7PM,3.0,4.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 7:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,10PM,11PM,6PM,4.0,5.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 6:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,10PM,11PM,5PM,5.0,6.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 5:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,10PM,11PM,4PM,6.0,7.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 4:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,10PM,11PM,3PM,7.0,8.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 3:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,10PM,11PM,2PM,8.0,9.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 2:00PM, the amount of hours that has passed is",8,8,True,False
elapsed_time,10PM,11PM,1PM,9.0,10.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 1:00PM, the amount of hours that has passed is",9,9,True,False
elapsed_time,10PM,11PM,12PM,10.0,11.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 12:00PM, the amount of hours that has passed is",10,10,True,False
elapsed_time,10PM,11PM,11AM,11.0,12.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",11,11,True,False
elapsed_time,10PM,11PM,10AM,12.0,13.0,"You check your phone, and see that the current time is 10:00PM. You realize that, since 10:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,11PM,12AM,10PM,1.0,2.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 10:00PM, the amount of hours that has passed is",1,1,True,False
elapsed_time,11PM,12AM,9PM,2.0,3.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 9:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,11PM,12AM,8PM,3.0,4.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 8:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,11PM,12AM,7PM,4.0,5.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 7:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,11PM,12AM,6PM,5.0,6.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 6:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,11PM,12AM,5PM,6.0,7.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 5:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,11PM,12AM,4PM,7.0,8.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 4:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,11PM,12AM,3PM,8.0,9.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 3:00PM, the amount of hours that has passed is",8,8,True,False
elapsed_time,11PM,12AM,2PM,9.0,10.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 2:00PM, the amount of hours that has passed is",9,9,True,False
elapsed_time,11PM,12AM,1PM,10.0,11.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 1:00PM, the amount of hours that has passed is",10,10,True,False
elapsed_time,11PM,12AM,12PM,11.0,12.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 12:00PM, the amount of hours that has passed is",11,11,True,False
elapsed_time,11PM,12AM,11AM,12.0,13.0,"You check your phone, and see that the current time is 11:00PM. You realize that, since 11:00AM, the amount of hours that has passed is",12,12,True,False
elapsed_time,12AM,1AM,11PM,1.0,2.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 11:00PM, the amount of hours that has passed is",,,False,False
elapsed_time,12AM,1AM,10PM,2.0,3.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 10:00PM, the amount of hours that has passed is",2,2,True,False
elapsed_time,12AM,1AM,9PM,3.0,4.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 9:00PM, the amount of hours that has passed is",3,3,True,False
elapsed_time,12AM,1AM,8PM,4.0,5.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 8:00PM, the amount of hours that has passed is",4,4,True,False
elapsed_time,12AM,1AM,7PM,5.0,6.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 7:00PM, the amount of hours that has passed is",5,5,True,False
elapsed_time,12AM,1AM,6PM,6.0,7.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 6:00PM, the amount of hours that has passed is",6,6,True,False
elapsed_time,12AM,1AM,5PM,7.0,8.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 5:00PM, the amount of hours that has passed is",7,7,True,False
elapsed_time,12AM,1AM,4PM,8.0,9.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 4:00PM, the amount of hours that has passed is",8,8,True,False
elapsed_time,12AM,1AM,3PM,9.0,10.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 3:00PM, the amount of hours that has passed is",9,9,True,False
elapsed_time,12AM,1AM,2PM,10.0,11.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 2:00PM, the amount of hours that has passed is",10,10,True,False
elapsed_time,12AM,1AM,1PM,11.0,12.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 1:00PM, the amount of hours that has passed is",13,13,False,False
elapsed_time,12AM,1AM,12PM,12.0,13.0,"You check your phone, and see that the current time is 12:00AM. You realize that, since 12:00PM, the amount of hours that has passed is",,12,False,False
